GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(Player-3),OrdinalPosition(Player-3 rank),OrdinalPosition(Player-2),OrdinalPosition(PlayerName-1),OrdinalPosition(Player-2 rank),OrdinalPosition(PlayerName-2),OrdinalPosition(PlayerName-3),PlayerType(PlayerType-1),PlayerType(PlayerType-0),PlayerType(PlayerType-3),PlayerType(PlayerType-2),Winner(PlayerIdx)
-428737539,SushiGo,3,GAME_OVER,97,0,4,106,Basic MCTS,25.0,36.0,30.0,28.0,rmhc,rhea,mcts,4,Basic MCTS,4,1,1,2,2,3,rmhc,3,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,0
-1745970416,SushiGo,3,GAME_OVER,98,0,4,107,Basic MCTS,24.0,32.0,78.0,40.0,rmhc,rhea,mcts,4,Basic MCTS,4,3,3,1,1,2,rmhc,2,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,3
-1436161366,SushiGo,3,GAME_OVER,100,0,4,108,Basic MCTS,42.0,31.0,53.0,40.0,rmhc,rhea,mcts,2,Basic MCTS,2,4,4,1,1,3,rmhc,3,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,3
-1151041315,SushiGo,3,GAME_OVER,96,0,4,109,Basic MCTS,19.0,33.0,39.0,43.0,rmhc,rhea,mcts,4,Basic MCTS,4,3,3,2,2,1,rmhc,1,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,2
697067980,SushiGo,3,GAME_OVER,97,0,4,110,Basic MCTS,40.0,35.0,48.0,25.0,rmhc,rhea,mcts,2,Basic MCTS,2,3,3,1,1,4,rmhc,4,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,3
1168140970,SushiGo,3,GAME_OVER,97,0,4,111,Basic MCTS,25.0,37.0,41.0,40.0,rmhc,rhea,mcts,4,Basic MCTS,4,3,3,1,1,2,rmhc,2,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,3
-1491060889,SushiGo,3,GAME_OVER,99,0,4,112,Basic MCTS,11.0,45.0,66.0,29.0,rmhc,rhea,mcts,4,Basic MCTS,4,2,2,1,1,3,rmhc,3,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,3
-1819802610,SushiGo,3,GAME_OVER,98,0,4,113,Basic MCTS,19.0,40.0,43.0,40.0,rmhc,rhea,mcts,4,Basic MCTS,4,3,3,1,1,2,rmhc,2,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,3
-2121274456,SushiGo,3,GAME_OVER,96,0,4,114,Basic MCTS,35.0,34.0,57.0,32.0,rmhc,rhea,mcts,2,Basic MCTS,2,3,3,1,1,4,rmhc,4,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,3
259280696,SushiGo,3,GAME_OVER,98,0,4,115,Basic MCTS,15.0,36.0,45.0,41.0,rmhc,rhea,mcts,4,Basic MCTS,4,3,3,1,1,2,rmhc,2,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,3
1706137030,SushiGo,3,GAME_OVER,96,0,4,116,Basic MCTS,15.0,38.0,44.0,29.0,rmhc,rhea,mcts,4,Basic MCTS,4,2,2,1,1,3,rmhc,3,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,3
545138396,SushiGo,3,GAME_OVER,97,0,4,117,Basic MCTS,16.0,43.0,42.0,34.0,rmhc,rhea,mcts,4,Basic MCTS,4,1,1,2,2,3,rmhc,3,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,0
1376458976,SushiGo,3,GAME_OVER,96,0,4,118,Basic MCTS,21.0,50.0,39.0,23.0,rmhc,rhea,mcts,4,Basic MCTS,4,1,1,2,2,3,rmhc,3,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,0
1195311045,SushiGo,3,GAME_OVER,98,0,4,119,Basic MCTS,32.0,29.0,41.0,39.0,rmhc,rhea,mcts,3,Basic MCTS,3,4,4,1,1,2,rmhc,2,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,3
813477029,SushiGo,3,GAME_OVER,97,0,4,120,Basic MCTS,15.0,37.0,54.0,37.0,rmhc,rhea,mcts,4,Basic MCTS,4,2,2,1,1,3,rmhc,3,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,3
-1466178614,SushiGo,3,GAME_OVER,97,0,4,121,Basic MCTS,20.0,34.0,49.0,36.0,rmhc,rhea,mcts,4,Basic MCTS,4,3,3,1,1,2,rmhc,2,rhea,mcts,rmhc,Basic MCTS,mcts,rhea,3
346665430,SushiGo,3,GAME_OVER,97,0,4,122,mcts,35.0,42.0,27.0,40.0,Basic MCTS,rhea,rmhc,3,mcts,3,1,1,4,4,2,Basic MCTS,2,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,0
879079583,SushiGo,3,GAME_OVER,98,0,4,123,mcts,42.0,43.0,22.0,40.0,Basic MCTS,rhea,rmhc,2,mcts,2,1,1,4,4,3,Basic MCTS,3,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,0
-619666105,SushiGo,3,GAME_OVER,96,0,4,124,mcts,34.0,47.0,19.0,48.0,Basic MCTS,rhea,rmhc,3,mcts,3,2,2,4,4,1,Basic MCTS,1,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,2
503938916,SushiGo,3,GAME_OVER,101,0,4,125,mcts,27.0,55.0,25.0,41.0,Basic MCTS,rhea,rmhc,3,mcts,3,1,1,4,4,2,Basic MCTS,2,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,0
-428737539,SushiGo,3,GAME_OVER,96,0,4,126,mcts,52.0,45.0,17.0,46.0,Basic MCTS,rhea,rmhc,1,mcts,1,3,3,4,4,2,Basic MCTS,2,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,1
-1745970416,SushiGo,3,GAME_OVER,99,0,4,127,mcts,42.0,41.0,15.0,41.0,Basic MCTS,rhea,rmhc,1,mcts,1,2,2,4,4,3,Basic MCTS,3,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,1
-1436161366,SushiGo,3,GAME_OVER,96,0,4,128,mcts,38.0,38.0,14.0,45.0,Basic MCTS,rhea,rmhc,3,mcts,3,2,2,4,4,1,Basic MCTS,1,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,2
-1151041315,SushiGo,3,GAME_OVER,96,0,4,129,mcts,28.0,31.0,30.0,42.0,Basic MCTS,rhea,rmhc,4,mcts,4,2,2,3,3,1,Basic MCTS,1,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,2
697067980,SushiGo,3,GAME_OVER,98,0,4,130,mcts,27.0,35.0,18.0,36.0,Basic MCTS,rhea,rmhc,3,mcts,3,2,2,4,4,1,Basic MCTS,1,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,2
1168140970,SushiGo,3,GAME_OVER,99,0,4,131,mcts,42.0,36.0,18.0,40.0,Basic MCTS,rhea,rmhc,1,mcts,1,3,3,4,4,2,Basic MCTS,2,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,1
-1491060889,SushiGo,3,GAME_OVER,98,0,4,132,mcts,36.0,39.0,16.0,47.0,Basic MCTS,rhea,rmhc,3,mcts,3,2,2,4,4,1,Basic MCTS,1,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,2
-1819802610,SushiGo,3,GAME_OVER,97,0,4,133,mcts,31.0,47.0,16.0,44.0,Basic MCTS,rhea,rmhc,3,mcts,3,1,1,4,4,2,Basic MCTS,2,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,0
-2121274456,SushiGo,3,GAME_OVER,98,0,4,134,mcts,32.0,48.0,17.0,40.0,Basic MCTS,rhea,rmhc,3,mcts,3,1,1,4,4,2,Basic MCTS,2,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,0
259280696,SushiGo,3,GAME_OVER,96,0,4,135,mcts,27.0,38.0,15.0,36.0,Basic MCTS,rhea,rmhc,3,mcts,3,1,1,4,4,2,Basic MCTS,2,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,0
1706137030,SushiGo,3,GAME_OVER,98,0,4,136,mcts,32.0,42.0,25.0,32.0,Basic MCTS,rhea,rmhc,3,mcts,3,1,1,4,4,2,Basic MCTS,2,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,0
545138396,SushiGo,3,GAME_OVER,100,0,4,137,mcts,35.0,33.0,30.0,36.0,Basic MCTS,rhea,rmhc,2,mcts,2,3,3,4,4,1,Basic MCTS,1,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,2
1376458976,SushiGo,3,GAME_OVER,99,0,4,138,mcts,43.0,31.0,13.0,39.0,Basic MCTS,rhea,rmhc,1,mcts,1,3,3,4,4,2,Basic MCTS,2,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,1
1195311045,SushiGo,3,GAME_OVER,96,0,4,139,mcts,37.0,41.0,16.0,28.0,Basic MCTS,rhea,rmhc,2,mcts,2,1,1,4,4,3,Basic MCTS,3,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,0
813477029,SushiGo,3,GAME_OVER,98,0,4,140,mcts,33.0,69.0,25.0,62.0,Basic MCTS,rhea,rmhc,3,mcts,3,1,1,4,4,2,Basic MCTS,2,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,0
-1466178614,SushiGo,3,GAME_OVER,96,0,4,141,mcts,24.0,38.0,19.0,63.0,Basic MCTS,rhea,rmhc,3,mcts,3,2,2,4,4,1,Basic MCTS,1,rhea,rmhc,Basic MCTS,mcts,rmhc,rhea,2
346665430,SushiGo,3,GAME_OVER,97,0,4,142,mcts,31.0,59.0,30.0,27.0,Basic MCTS,rmhc,rhea,2,mcts,2,1,1,3,3,4,Basic MCTS,4,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,0
879079583,SushiGo,3,GAME_OVER,100,0,4,143,mcts,36.0,38.0,39.0,25.0,Basic MCTS,rmhc,rhea,3,mcts,3,2,2,1,1,4,Basic MCTS,4,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,3
-619666105,SushiGo,3,GAME_OVER,96,0,4,144,mcts,36.0,45.0,42.0,21.0,Basic MCTS,rmhc,rhea,3,mcts,3,1,1,2,2,4,Basic MCTS,4,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,0
503938916,SushiGo,3,GAME_OVER,97,0,4,145,mcts,41.0,41.0,31.0,20.0,Basic MCTS,rmhc,rhea,2,mcts,2,1,1,3,3,4,Basic MCTS,4,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,0
-428737539,SushiGo,3,GAME_OVER,97,0,4,146,mcts,36.0,38.0,33.0,23.0,Basic MCTS,rmhc,rhea,2,mcts,2,1,1,3,3,4,Basic MCTS,4,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,0
-1745970416,SushiGo,3,GAME_OVER,96,0,4,147,mcts,28.0,57.0,51.0,16.0,Basic MCTS,rmhc,rhea,3,mcts,3,1,1,2,2,4,Basic MCTS,4,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,0
-1436161366,SushiGo,3,GAME_OVER,96,0,4,148,mcts,39.0,47.0,48.0,25.0,Basic MCTS,rmhc,rhea,3,mcts,3,2,2,1,1,4,Basic MCTS,4,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,3
-1151041315,SushiGo,3,GAME_OVER,96,0,4,149,mcts,33.0,37.0,35.0,32.0,Basic MCTS,rmhc,rhea,3,mcts,3,1,1,2,2,4,Basic MCTS,4,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,0
697067980,SushiGo,3,GAME_OVER,98,0,4,150,mcts,27.0,53.0,30.0,23.0,Basic MCTS,rmhc,rhea,3,mcts,3,1,1,2,2,4,Basic MCTS,4,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,0
1168140970,SushiGo,3,GAME_OVER,98,0,4,151,mcts,29.0,43.0,26.0,21.0,Basic MCTS,rmhc,rhea,2,mcts,2,1,1,3,3,4,Basic MCTS,4,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,0
-1491060889,SushiGo,3,GAME_OVER,96,0,4,152,mcts,29.0,44.0,40.0,28.0,Basic MCTS,rmhc,rhea,3,mcts,3,1,1,2,2,4,Basic MCTS,4,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,0
-1819802610,SushiGo,3,GAME_OVER,99,0,4,153,mcts,39.0,46.0,26.0,19.0,Basic MCTS,rmhc,rhea,2,mcts,2,1,1,3,3,4,Basic MCTS,4,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,0
-2121274456,SushiGo,3,GAME_OVER,96,0,4,154,mcts,30.0,60.0,29.0,20.0,Basic MCTS,rmhc,rhea,2,mcts,2,1,1,3,3,4,Basic MCTS,4,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,0
259280696,SushiGo,3,GAME_OVER,96,0,4,155,mcts,36.0,43.0,48.0,32.0,Basic MCTS,rmhc,rhea,3,mcts,3,2,2,1,1,4,Basic MCTS,4,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,3
1706137030,SushiGo,3,GAME_OVER,98,0,4,156,mcts,36.0,42.0,28.0,23.0,Basic MCTS,rmhc,rhea,2,mcts,2,1,1,3,3,4,Basic MCTS,4,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,0
545138396,SushiGo,3,GAME_OVER,98,0,4,157,mcts,50.0,37.0,51.0,21.0,Basic MCTS,rmhc,rhea,2,mcts,2,3,3,1,1,4,Basic MCTS,4,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,3
1376458976,SushiGo,3,GAME_OVER,99,0,4,158,mcts,45.0,41.0,39.0,17.0,Basic MCTS,rmhc,rhea,1,mcts,1,2,2,3,3,4,Basic MCTS,4,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,1
1195311045,SushiGo,3,GAME_OVER,96,0,4,159,mcts,29.0,38.0,34.0,31.0,Basic MCTS,rmhc,rhea,4,mcts,4,1,1,2,2,3,Basic MCTS,3,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,0
813477029,SushiGo,3,GAME_OVER,97,0,4,160,mcts,34.0,46.0,37.0,28.0,Basic MCTS,rmhc,rhea,3,mcts,3,1,1,2,2,4,Basic MCTS,4,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,0
-1466178614,SushiGo,3,GAME_OVER,97,0,4,161,mcts,28.0,43.0,32.0,21.0,Basic MCTS,rmhc,rhea,3,mcts,3,1,1,2,2,4,Basic MCTS,4,rmhc,rhea,Basic MCTS,mcts,rhea,rmhc,0
346665430,SushiGo,3,GAME_OVER,96,0,4,162,mcts,41.0,39.0,19.0,31.0,rhea,Basic MCTS,rmhc,1,mcts,1,2,2,4,4,3,rhea,3,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,1
879079583,SushiGo,3,GAME_OVER,98,0,4,163,mcts,46.0,52.0,27.0,35.0,rhea,Basic MCTS,rmhc,2,mcts,2,1,1,4,4,3,rhea,3,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,0
-619666105,SushiGo,3,GAME_OVER,99,0,4,164,mcts,35.0,53.0,21.0,33.0,rhea,Basic MCTS,rmhc,2,mcts,2,1,1,4,4,3,rhea,3,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,0
503938916,SushiGo,3,GAME_OVER,98,0,4,165,mcts,31.0,49.0,15.0,28.0,rhea,Basic MCTS,rmhc,2,mcts,2,1,1,4,4,3,rhea,3,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,0
-428737539,SushiGo,3,GAME_OVER,100,0,4,166,mcts,33.0,44.0,24.0,37.0,rhea,Basic MCTS,rmhc,3,mcts,3,1,1,4,4,2,rhea,2,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,0
-1745970416,SushiGo,3,GAME_OVER,97,0,4,167,mcts,35.0,63.0,28.0,28.0,rhea,Basic MCTS,rmhc,2,mcts,2,1,1,3,3,3,rhea,3,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,0
-1436161366,SushiGo,3,GAME_OVER,98,0,4,168,mcts,32.0,47.0,15.0,37.0,rhea,Basic MCTS,rmhc,3,mcts,3,1,1,4,4,2,rhea,2,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,0
-1151041315,SushiGo,3,GAME_OVER,96,0,4,169,mcts,34.0,43.0,16.0,32.0,rhea,Basic MCTS,rmhc,2,mcts,2,1,1,4,4,3,rhea,3,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,0
697067980,SushiGo,3,GAME_OVER,99,0,4,170,mcts,37.0,41.0,12.0,34.0,rhea,Basic MCTS,rmhc,2,mcts,2,1,1,4,4,3,rhea,3,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,0
1168140970,SushiGo,3,GAME_OVER,100,0,4,171,mcts,32.0,45.0,27.0,33.0,rhea,Basic MCTS,rmhc,3,mcts,3,1,1,4,4,2,rhea,2,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,0
-1491060889,SushiGo,3,GAME_OVER,96,0,4,172,mcts,31.0,46.0,18.0,40.0,rhea,Basic MCTS,rmhc,3,mcts,3,1,1,4,4,2,rhea,2,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,0
-1819802610,SushiGo,3,GAME_OVER,98,0,4,173,mcts,47.0,40.0,19.0,34.0,rhea,Basic MCTS,rmhc,1,mcts,1,2,2,4,4,3,rhea,3,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,1
-2121274456,SushiGo,3,GAME_OVER,97,0,4,174,mcts,54.0,59.0,23.0,35.0,rhea,Basic MCTS,rmhc,2,mcts,2,1,1,4,4,3,rhea,3,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,0
259280696,SushiGo,3,GAME_OVER,96,0,4,175,mcts,28.0,39.0,18.0,35.0,rhea,Basic MCTS,rmhc,3,mcts,3,1,1,4,4,2,rhea,2,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,0
1706137030,SushiGo,3,GAME_OVER,99,0,4,176,mcts,38.0,56.0,12.0,42.0,rhea,Basic MCTS,rmhc,3,mcts,3,1,1,4,4,2,rhea,2,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,0
545138396,SushiGo,3,GAME_OVER,97,0,4,177,mcts,32.0,45.0,30.0,38.0,rhea,Basic MCTS,rmhc,3,mcts,3,1,1,4,4,2,rhea,2,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,0
1376458976,SushiGo,3,GAME_OVER,97,0,4,178,mcts,44.0,43.0,24.0,33.0,rhea,Basic MCTS,rmhc,1,mcts,1,2,2,4,4,3,rhea,3,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,1
1195311045,SushiGo,3,GAME_OVER,97,0,4,179,mcts,27.0,51.0,12.0,40.0,rhea,Basic MCTS,rmhc,3,mcts,3,1,1,4,4,2,rhea,2,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,0
813477029,SushiGo,3,GAME_OVER,98,0,4,180,mcts,42.0,44.0,25.0,38.0,rhea,Basic MCTS,rmhc,2,mcts,2,1,1,4,4,3,rhea,3,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,0
-1466178614,SushiGo,3,GAME_OVER,99,0,4,181,mcts,45.0,47.0,31.0,27.0,rhea,Basic MCTS,rmhc,2,mcts,2,1,1,3,3,4,rhea,4,Basic MCTS,rmhc,rhea,mcts,rmhc,Basic MCTS,0
346665430,SushiGo,3,GAME_OVER,98,0,4,182,mcts,44.0,44.0,35.0,19.0,rhea,rmhc,Basic MCTS,2,mcts,2,1,1,3,3,4,rhea,4,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,0
879079583,SushiGo,3,GAME_OVER,98,0,4,183,mcts,62.0,48.0,40.0,17.0,rhea,rmhc,Basic MCTS,1,mcts,1,2,2,3,3,4,rhea,4,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,1
-619666105,SushiGo,3,GAME_OVER,97,0,4,184,mcts,36.0,42.0,30.0,20.0,rhea,rmhc,Basic MCTS,2,mcts,2,1,1,3,3,4,rhea,4,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,0
503938916,SushiGo,3,GAME_OVER,99,0,4,185,mcts,54.0,37.0,31.0,19.0,rhea,rmhc,Basic MCTS,1,mcts,1,2,2,3,3,4,rhea,4,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,1
-428737539,SushiGo,3,GAME_OVER,97,0,4,186,mcts,44.0,39.0,37.0,21.0,rhea,rmhc,Basic MCTS,1,mcts,1,2,2,3,3,4,rhea,4,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,1
-1745970416,SushiGo,3,GAME_OVER,98,0,4,187,mcts,48.0,72.0,21.0,26.0,rhea,rmhc,Basic MCTS,2,mcts,2,1,1,4,4,3,rhea,3,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,0
-1436161366,SushiGo,3,GAME_OVER,97,0,4,188,mcts,37.0,47.0,40.0,19.0,rhea,rmhc,Basic MCTS,3,mcts,3,1,1,2,2,4,rhea,4,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,0
-1151041315,SushiGo,3,GAME_OVER,98,0,4,189,mcts,39.0,45.0,36.0,11.0,rhea,rmhc,Basic MCTS,2,mcts,2,1,1,3,3,4,rhea,4,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,0
697067980,SushiGo,3,GAME_OVER,96,0,4,190,mcts,52.0,38.0,40.0,21.0,rhea,rmhc,Basic MCTS,1,mcts,1,3,3,2,2,4,rhea,4,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,1
1168140970,SushiGo,3,GAME_OVER,99,0,4,191,mcts,46.0,39.0,24.0,12.0,rhea,rmhc,Basic MCTS,1,mcts,1,2,2,3,3,4,rhea,4,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,1
-1491060889,SushiGo,3,GAME_OVER,97,0,4,192,mcts,26.0,43.0,33.0,22.0,rhea,rmhc,Basic MCTS,3,mcts,3,1,1,2,2,4,rhea,4,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,0
-1819802610,SushiGo,3,GAME_OVER,97,0,4,193,mcts,34.0,51.0,32.0,37.0,rhea,rmhc,Basic MCTS,3,mcts,3,1,1,4,4,2,rhea,2,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,0
-2121274456,SushiGo,3,GAME_OVER,98,0,4,194,mcts,40.0,63.0,43.0,27.0,rhea,rmhc,Basic MCTS,3,mcts,3,1,1,2,2,4,rhea,4,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,0
259280696,SushiGo,3,GAME_OVER,96,0,4,195,mcts,43.0,40.0,38.0,13.0,rhea,rmhc,Basic MCTS,1,mcts,1,2,2,3,3,4,rhea,4,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,1
1706137030,SushiGo,3,GAME_OVER,97,0,4,196,mcts,32.0,48.0,35.0,21.0,rhea,rmhc,Basic MCTS,3,mcts,3,1,1,2,2,4,rhea,4,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,0
545138396,SushiGo,3,GAME_OVER,97,0,4,197,mcts,39.0,42.0,32.0,17.0,rhea,rmhc,Basic MCTS,2,mcts,2,1,1,3,3,4,rhea,4,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,0
1376458976,SushiGo,3,GAME_OVER,97,0,4,198,mcts,42.0,54.0,25.0,19.0,rhea,rmhc,Basic MCTS,2,mcts,2,1,1,3,3,4,rhea,4,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,0
1195311045,SushiGo,3,GAME_OVER,96,0,4,199,mcts,32.0,43.0,33.0,20.0,rhea,rmhc,Basic MCTS,3,mcts,3,1,1,2,2,4,rhea,4,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,0
813477029,SushiGo,3,GAME_OVER,96,0,4,200,mcts,44.0,44.0,35.0,28.0,rhea,rmhc,Basic MCTS,2,mcts,2,1,1,3,3,4,rhea,4,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,0
-1466178614,SushiGo,3,GAME_OVER,102,0,4,201,mcts,48.0,50.0,31.0,24.0,rhea,rmhc,Basic MCTS,2,mcts,2,1,1,3,3,4,rhea,4,rmhc,Basic MCTS,rhea,mcts,Basic MCTS,rmhc,0
346665430,SushiGo,3,GAME_OVER,101,0,4,202,mcts,30.0,50.0,47.0,39.0,rmhc,Basic MCTS,rhea,4,mcts,4,1,1,2,2,3,rmhc,3,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
879079583,SushiGo,3,GAME_OVER,97,0,4,203,mcts,27.0,74.0,35.0,26.0,rmhc,Basic MCTS,rhea,3,mcts,3,1,1,2,2,4,rmhc,4,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
-619666105,SushiGo,3,GAME_OVER,98,0,4,204,mcts,36.0,48.0,38.0,28.0,rmhc,Basic MCTS,rhea,3,mcts,3,1,1,2,2,4,rmhc,4,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
503938916,SushiGo,3,GAME_OVER,97,0,4,205,mcts,15.0,49.0,33.0,29.0,rmhc,Basic MCTS,rhea,4,mcts,4,1,1,2,2,3,rmhc,3,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
-428737539,SushiGo,3,GAME_OVER,97,0,4,206,mcts,21.0,68.0,22.0,34.0,rmhc,Basic MCTS,rhea,4,mcts,4,1,1,3,3,2,rmhc,2,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
-1745970416,SushiGo,3,GAME_OVER,97,0,4,207,mcts,30.0,78.0,41.0,27.0,rmhc,Basic MCTS,rhea,3,mcts,3,1,1,2,2,4,rmhc,4,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
-1436161366,SushiGo,3,GAME_OVER,98,0,4,208,mcts,29.0,47.0,42.0,35.0,rmhc,Basic MCTS,rhea,4,mcts,4,1,1,2,2,3,rmhc,3,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
-1151041315,SushiGo,3,GAME_OVER,99,0,4,209,mcts,19.0,40.0,35.0,26.0,rmhc,Basic MCTS,rhea,4,mcts,4,1,1,2,2,3,rmhc,3,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
697067980,SushiGo,3,GAME_OVER,97,0,4,210,mcts,19.0,51.0,41.0,35.0,rmhc,Basic MCTS,rhea,4,mcts,4,1,1,2,2,3,rmhc,3,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
1168140970,SushiGo,3,GAME_OVER,97,0,4,211,mcts,35.0,46.0,44.0,32.0,rmhc,Basic MCTS,rhea,3,mcts,3,1,1,2,2,4,rmhc,4,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
-1491060889,SushiGo,3,GAME_OVER,98,0,4,212,mcts,15.0,53.0,36.0,26.0,rmhc,Basic MCTS,rhea,4,mcts,4,1,1,2,2,3,rmhc,3,Basic MCTS,rhea,rmhc,mcts,rhea,Basic MCTS,0
