GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
346665430,Connect4,3,GAME_OVER,7,0,2,168,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
879079583,Connect4,6,GAME_OVER,13,0,2,169,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-619666105,Connect4,3,GAME_OVER,7,0,2,170,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
503938916,Connect4,3,GAME_OVER,7,0,2,171,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-428737539,Connect4,3,GAME_OVER,7,0,2,172,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1745970416,Connect4,3,GAME_OVER,7,0,2,173,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1436161366,Connect4,3,GAME_OVER,7,0,2,174,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1151041315,Connect4,3,GAME_OVER,7,0,2,175,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
697067980,Connect4,5,GAME_OVER,12,1,2,176,1,FirstAction,1,2,2,agent_random,FirstAction,1.0,-1.0,agent_random,agent_random,FirstAction,1
1168140970,Connect4,3,GAME_OVER,7,0,2,177,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1491060889,Connect4,3,GAME_OVER,7,0,2,178,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1819802610,Connect4,3,GAME_OVER,7,0,2,179,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-2121274456,Connect4,3,GAME_OVER,7,0,2,180,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
259280696,Connect4,3,GAME_OVER,7,0,2,181,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1706137030,Connect4,6,GAME_OVER,13,0,2,182,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
545138396,Connect4,3,GAME_OVER,7,0,2,183,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1376458976,Connect4,3,GAME_OVER,7,0,2,184,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1195311045,Connect4,6,GAME_OVER,13,0,2,185,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
813477029,Connect4,3,GAME_OVER,7,0,2,186,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1466178614,Connect4,3,GAME_OVER,7,0,2,187,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-118322159,Connect4,10,GAME_OVER,22,1,2,188,1,FirstAction,1,2,2,agent_random,FirstAction,1.0,-1.0,agent_random,agent_random,FirstAction,1
-1428166355,Connect4,3,GAME_OVER,7,0,2,189,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1144294523,Connect4,3,GAME_OVER,7,0,2,190,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
2100098225,Connect4,3,GAME_OVER,7,0,2,191,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
23994827,Connect4,3,GAME_OVER,7,0,2,192,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1662792176,Connect4,3,GAME_OVER,7,0,2,193,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
2013120665,Connect4,4,GAME_OVER,9,0,2,194,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1880183632,Connect4,6,GAME_OVER,13,0,2,195,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1377239692,Connect4,3,GAME_OVER,7,0,2,196,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1795532617,Connect4,3,GAME_OVER,7,0,2,197,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1548656463,Connect4,3,GAME_OVER,7,0,2,198,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-653656736,Connect4,3,GAME_OVER,7,0,2,199,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-400394132,Connect4,6,GAME_OVER,13,0,2,200,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1422203009,Connect4,10,GAME_OVER,22,1,2,201,1,FirstAction,1,2,2,agent_random,FirstAction,1.0,-1.0,agent_random,agent_random,FirstAction,1
-1113178468,Connect4,3,GAME_OVER,7,0,2,202,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-175367348,Connect4,3,GAME_OVER,7,0,2,203,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1362911089,Connect4,3,GAME_OVER,7,0,2,204,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-347120262,Connect4,3,GAME_OVER,7,0,2,205,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1416514647,Connect4,5,GAME_OVER,11,0,2,206,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1570736736,Connect4,5,GAME_OVER,11,0,2,207,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1532681659,Connect4,3,GAME_OVER,7,0,2,208,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
2038358424,Connect4,3,GAME_OVER,7,0,2,209,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1950377550,Connect4,3,GAME_OVER,7,0,2,210,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-389679841,Connect4,3,GAME_OVER,7,0,2,211,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1652369011,Connect4,3,GAME_OVER,7,0,2,212,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
649728961,Connect4,3,GAME_OVER,7,0,2,213,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1939385821,Connect4,3,GAME_OVER,7,0,2,214,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-765151654,Connect4,3,GAME_OVER,7,0,2,215,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-382843140,Connect4,3,GAME_OVER,7,0,2,216,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1616233144,Connect4,5,GAME_OVER,11,0,2,217,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1825767405,Connect4,9,GAME_OVER,19,0,2,218,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1681345762,Connect4,3,GAME_OVER,7,0,2,219,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1466223696,Connect4,6,GAME_OVER,13,0,2,220,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-898042700,Connect4,3,GAME_OVER,7,0,2,221,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-622095176,Connect4,3,GAME_OVER,7,0,2,222,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1621553363,Connect4,3,GAME_OVER,7,0,2,223,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
2021511387,Connect4,3,GAME_OVER,7,0,2,224,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1677040338,Connect4,3,GAME_OVER,7,0,2,225,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1955989905,Connect4,3,GAME_OVER,7,0,2,226,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1876231119,Connect4,4,GAME_OVER,9,0,2,227,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1294795098,Connect4,4,GAME_OVER,9,0,2,228,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
127372284,Connect4,3,GAME_OVER,7,0,2,229,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-991207967,Connect4,3,GAME_OVER,7,0,2,230,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1049258221,Connect4,3,GAME_OVER,7,0,2,231,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-2039767727,Connect4,5,GAME_OVER,11,0,2,232,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1908179359,Connect4,3,GAME_OVER,7,0,2,233,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1115136563,Connect4,3,GAME_OVER,7,0,2,234,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1493045323,Connect4,3,GAME_OVER,7,0,2,235,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-394703714,Connect4,8,GAME_OVER,18,1,2,236,1,FirstAction,1,2,2,agent_random,FirstAction,1.0,-1.0,agent_random,agent_random,FirstAction,1
-432712488,Connect4,9,GAME_OVER,19,0,2,237,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
491282519,Connect4,14,GAME_OVER,30,1,2,238,1,FirstAction,1,2,2,agent_random,FirstAction,1.0,-1.0,agent_random,agent_random,FirstAction,1
-884033504,Connect4,6,GAME_OVER,13,0,2,239,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
991772015,Connect4,3,GAME_OVER,7,0,2,240,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-835279488,Connect4,3,GAME_OVER,7,0,2,241,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
288423849,Connect4,3,GAME_OVER,7,0,2,242,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
306462715,Connect4,3,GAME_OVER,7,0,2,243,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1595934290,Connect4,3,GAME_OVER,7,0,2,244,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
372545689,Connect4,3,GAME_OVER,7,0,2,245,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1791317608,Connect4,3,GAME_OVER,7,0,2,246,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
594493312,Connect4,6,GAME_OVER,14,1,2,247,1,FirstAction,1,2,2,agent_random,FirstAction,1.0,-1.0,agent_random,agent_random,FirstAction,1
1375946348,Connect4,3,GAME_OVER,7,0,2,248,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1004766817,Connect4,4,GAME_OVER,9,0,2,249,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
714044006,Connect4,9,GAME_OVER,20,1,2,250,1,FirstAction,1,2,2,agent_random,FirstAction,1.0,-1.0,agent_random,agent_random,FirstAction,1
1418075335,Connect4,10,GAME_OVER,22,1,2,251,1,FirstAction,1,2,2,agent_random,FirstAction,1.0,-1.0,agent_random,agent_random,FirstAction,1
1141736524,Connect4,4,GAME_OVER,9,0,2,252,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
443981092,Connect4,3,GAME_OVER,7,0,2,253,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-68629972,Connect4,8,GAME_OVER,18,1,2,254,1,FirstAction,1,2,2,agent_random,FirstAction,1.0,-1.0,agent_random,agent_random,FirstAction,1
1822990971,Connect4,3,GAME_OVER,7,0,2,255,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
268448290,Connect4,3,GAME_OVER,7,0,2,256,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1043028123,Connect4,3,GAME_OVER,7,0,2,257,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1199211999,Connect4,3,GAME_OVER,7,0,2,258,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1398271441,Connect4,3,GAME_OVER,7,0,2,259,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
648115670,Connect4,3,GAME_OVER,7,0,2,260,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1962877811,Connect4,9,GAME_OVER,19,0,2,261,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1960070630,Connect4,6,GAME_OVER,14,1,2,262,1,FirstAction,1,2,2,agent_random,FirstAction,1.0,-1.0,agent_random,agent_random,FirstAction,1
36358070,Connect4,5,GAME_OVER,11,0,2,263,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
375050126,Connect4,3,GAME_OVER,7,0,2,264,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1468478823,Connect4,6,GAME_OVER,13,0,2,265,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-218109356,Connect4,6,GAME_OVER,13,0,2,266,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-3023545,Connect4,3,GAME_OVER,7,0,2,267,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1504533260,Connect4,4,GAME_OVER,9,0,2,268,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
731461140,Connect4,3,GAME_OVER,7,0,2,269,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-784229007,Connect4,3,GAME_OVER,7,0,2,270,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1136489594,Connect4,8,GAME_OVER,17,0,2,271,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-362921133,Connect4,3,GAME_OVER,7,0,2,272,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1364054475,Connect4,3,GAME_OVER,7,0,2,273,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
814423744,Connect4,3,GAME_OVER,7,0,2,274,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1075196489,Connect4,3,GAME_OVER,7,0,2,275,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1568387951,Connect4,5,GAME_OVER,11,0,2,276,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1781053528,Connect4,4,GAME_OVER,9,0,2,277,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1606283071,Connect4,3,GAME_OVER,7,0,2,278,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-543735179,Connect4,3,GAME_OVER,7,0,2,279,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1674156088,Connect4,3,GAME_OVER,7,0,2,280,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
166348003,Connect4,4,GAME_OVER,9,0,2,281,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1111867417,Connect4,3,GAME_OVER,7,0,2,282,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1814791316,Connect4,4,GAME_OVER,9,0,2,283,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1933375635,Connect4,3,GAME_OVER,7,0,2,284,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-427253403,Connect4,3,GAME_OVER,7,0,2,285,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-194714209,Connect4,4,GAME_OVER,9,0,2,286,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-2069492797,Connect4,4,GAME_OVER,9,0,2,287,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1770987610,Connect4,3,GAME_OVER,7,0,2,288,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
803393950,Connect4,3,GAME_OVER,7,0,2,289,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
729978769,Connect4,3,GAME_OVER,7,0,2,290,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1696041272,Connect4,3,GAME_OVER,7,0,2,291,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-820865651,Connect4,3,GAME_OVER,7,0,2,292,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1274945941,Connect4,8,GAME_OVER,17,0,2,293,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
309225253,Connect4,3,GAME_OVER,7,0,2,294,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-211487773,Connect4,4,GAME_OVER,9,0,2,295,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
900850219,Connect4,3,GAME_OVER,7,0,2,296,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
656084288,Connect4,3,GAME_OVER,7,0,2,297,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-654510776,Connect4,6,GAME_OVER,13,0,2,298,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
367540394,Connect4,8,GAME_OVER,17,0,2,299,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
157779522,Connect4,3,GAME_OVER,7,0,2,300,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-742897131,Connect4,4,GAME_OVER,9,0,2,301,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
936541807,Connect4,3,GAME_OVER,7,0,2,302,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1110959865,Connect4,3,GAME_OVER,7,0,2,303,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-492937223,Connect4,6,GAME_OVER,13,0,2,304,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1127983648,Connect4,3,GAME_OVER,7,0,2,305,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-650173733,Connect4,3,GAME_OVER,7,0,2,306,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1567683149,Connect4,3,GAME_OVER,7,0,2,307,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
968865470,Connect4,3,GAME_OVER,7,0,2,308,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
2002296535,Connect4,5,GAME_OVER,11,0,2,309,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
375451423,Connect4,4,GAME_OVER,9,0,2,310,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-2103348381,Connect4,7,GAME_OVER,16,1,2,311,1,FirstAction,1,2,2,agent_random,FirstAction,1.0,-1.0,agent_random,agent_random,FirstAction,1
1342038375,Connect4,3,GAME_OVER,7,0,2,312,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1400281323,Connect4,3,GAME_OVER,7,0,2,313,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-96507681,Connect4,4,GAME_OVER,9,0,2,314,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
528391606,Connect4,3,GAME_OVER,7,0,2,315,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
580954778,Connect4,3,GAME_OVER,7,0,2,316,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-638561184,Connect4,8,GAME_OVER,18,1,2,317,1,FirstAction,1,2,2,agent_random,FirstAction,1.0,-1.0,agent_random,agent_random,FirstAction,1
-41114663,Connect4,5,GAME_OVER,12,1,2,318,1,FirstAction,1,2,2,agent_random,FirstAction,1.0,-1.0,agent_random,agent_random,FirstAction,1
-380019667,Connect4,3,GAME_OVER,7,0,2,319,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1450633361,Connect4,4,GAME_OVER,9,0,2,320,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
640379295,Connect4,6,GAME_OVER,13,0,2,321,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1644944599,Connect4,3,GAME_OVER,7,0,2,322,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1899022862,Connect4,4,GAME_OVER,9,0,2,323,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1155036243,Connect4,3,GAME_OVER,7,0,2,324,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1174818378,Connect4,3,GAME_OVER,7,0,2,325,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
60820168,Connect4,9,GAME_OVER,19,0,2,326,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1431110757,Connect4,3,GAME_OVER,7,0,2,327,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
906021935,Connect4,5,GAME_OVER,11,0,2,328,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-1642764399,Connect4,3,GAME_OVER,7,0,2,329,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1260479829,Connect4,3,GAME_OVER,7,0,2,330,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1535167110,Connect4,3,GAME_OVER,7,0,2,331,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
-62706232,Connect4,3,GAME_OVER,7,0,2,332,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
1844342211,Connect4,3,GAME_OVER,7,0,2,333,2,FirstAction,2,1,1,agent_random,FirstAction,-1.0,1.0,agent_random,agent_random,FirstAction,0
346665430,Connect4,4,GAME_OVER,10,1,2,334,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
879079583,Connect4,3,GAME_OVER,8,1,2,335,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-619666105,Connect4,3,GAME_OVER,8,1,2,336,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
503938916,Connect4,4,GAME_OVER,10,1,2,337,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-428737539,Connect4,3,GAME_OVER,8,1,2,338,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
-1745970416,Connect4,3,GAME_OVER,8,1,2,339,1,OSLA,1,2,2,FirstAction,OSLA,1.0,-1.0,FirstAction,FirstAction,OSLA,1
